ROW_ID,poem_ID,Poem_line_Raw,Title_Raw,Poem_line_cleaned,Title_cleaned
6649,167,,لا تلعن الفـقــر,,لا تلعن الفقر
6650,167,أسَـابق اليوم مِن فجْـرَه إلى عَـصْرَه,لا تلعن الفـقــر,اسابق اليوم من فجره الي عصره,لا تلعن الفقر
6651,167,واحَلـف والله ما تـَسْـبـقـني ايَّـامي,لا تلعن الفـقــر,واحلف والله ما تسبقني ايامي,لا تلعن الفقر
6652,167,,لا تلعن الفـقــر,,لا تلعن الفقر
6653,167,أسْتـثمر اخـْطاء هذا اليـوم إلى بكرَه,لا تلعن الفـقــر,استثمر اخطاء هذا اليوم الي بكره,لا تلعن الفقر
6654,167,عشان ما تتعَب من احلامي اقدامي,لا تلعن الفـقــر,عشان ما تتعب من احلامي اقدامي,لا تلعن الفقر
6655,167,,لا تلعن الفـقــر,,لا تلعن الفقر
6656,167,والحب جَمْرَه على جَمْرَه على جَمْرَه,لا تلعن الفـقــر,والحب جمره علي جمره علي جمره,لا تلعن الفقر
6657,167,والبُعْد عَن من تحب الميْسَم الحَامي,لا تلعن الفـقــر,والبعد عن من تحب الميسم الحامي,لا تلعن الفقر
6658,167,,لا تلعن الفـقــر,,لا تلعن الفقر
6659,167,والزين ماهـو بْـزين الخَـد والبَشْـرَه,لا تلعن الفـقــر,والزين ماهو بزين الخد والبشره,لا تلعن الفقر
6660,167,الزين زيْن الخُلق والعَاتـِق السَّامي,لا تلعن الفـقــر,الزين زين الخلق والعاتق السامي,لا تلعن الفقر
6661,167,,لا تلعن الفـقــر,,لا تلعن الفقر
6662,167,مْـدَاعـبات القـصـيد المَـرْنَه الخـَطرَه,لا تلعن الفـقــر,مداعبات القصيد المرنه الخطره,لا تلعن الفقر
6663,167,تـْنَـشـِّـط الـدَّم بي وتـزيـد بالهـامي,لا تلعن الفـقــر,تنشط الدم بي وتزيد بالهامي,لا تلعن الفقر
6664,167,,لا تلعن الفـقــر,,لا تلعن الفقر
6665,167,قِد قال شيخ الشيوخ اللي سبَق عَصْرَه,لا تلعن الفـقــر,قد قال شيخ الشيوخ اللي سبق عصره,لا تلعن الفقر
6666,167,(يا مَرحـبا يا معـنـِّي خَط الاقـلامي),لا تلعن الفـقــر,(يا مرحبا يا معني خط الاقلامي),لا تلعن الفقر
6667,167,,لا تلعن الفـقــر,,لا تلعن الفقر
6669,168,لا تـندفـع وتـقـول كـلمـة أحـبّــك,لا تنـدفع,لا تندفع وتقول كلمه احبك,لا تندفع
6670,168,وانتـه تـظـن انّي أنـا وانته اغـراب,لا تنـدفع,وانته تظن اني انا وانته اغراب,لا تندفع
6671,168,,لا تنـدفع,,لا تندفع
6672,168,إدرس دراســه بين قـلبي و قـلبــك,لا تنـدفع,ادرس دراسه بين قلبي و قلبك,لا تندفع
6673,168,عـقب الدراسه ينولد بيننا اعـجاب,لا تنـدفع,عقب الدراسه ينولد بيننا اعجاب,لا تندفع
6674,168,,لا تنـدفع,,لا تندفع
6675,168,خـلّ القـلوب تعـيش قـربي وقربـك,لا تنـدفع,خل القلوب تعيش قربي وقربك,لا تندفع
6676,168,وْخلّ الشهد من وجنة العمر ينساب,لا تنـدفع,وخل الشهد من وجنه العمر ينساب,لا تندفع
6677,168,,لا تنـدفع,,لا تندفع
6678,168,خـّلي التلاقـي بيـن دربـي ودربــك,لا تنـدفع,خلي التلاقي بين دربي ودربك,لا تندفع
6679,168,أو باخـتـصــار آقـول خـليـنا أقـراب,لا تنـدفع,او باختصار اقول خلينا اقراب,لا تندفع
6680,168,,لا تنـدفع,,لا تندفع
6681,168,ياشمس شوف القلب كيف انعجب بك,لا تنـدفع,ياشمس شوف القلب كيف انعجب بك,لا تندفع
6682,168,شوفـه حبيبي كيف في محبّتك ذاب,لا تنـدفع,شوفه حبيبي كيف في محبتك ذاب,لا تندفع
6683,168,,لا تنـدفع,,لا تندفع
6684,168,شـوف الـقـصايـد كـلهـا تنـكـتب بك,لا تنـدفع,شوف القصايد كلها تنكتب بك,لا تندفع
6685,168,وانته لقـلبـي غـالـقٍ بعـض الابواب,لا تنـدفع,وانته لقلبي غالق بعض الابواب,لا تندفع
6686,168,,لا تنـدفع,,لا تندفع
6687,168,سهـم الغـرام اليـوم قـام ارتـفع بك,لا تنـدفع,سهم الغرام اليوم قام ارتفع بك,لا تندفع
6688,168,وانته تأيّـس في العشق دونه اسباب,لا تنـدفع,وانته تايس في العشق دونه اسباب,لا تندفع
6689,168,,لا تنـدفع,,لا تندفع
6690,168,معـنى أحبـّك .. يعنـي معنى أحبّك,لا تنـدفع,معني احبك .. يعني معني احبك,لا تندفع
6691,168,أحـلى دلـع ياسيّـدي بين الاحـباب,لا تنـدفع,احلي دلع ياسيدي بين الاحباب,لا تندفع
6692,168,,لا تنـدفع,,لا تندفع
6694,169,مافيه ( فوق اللي ) ولا ( يا نديبي ),لـبّـيـه,مافيه ( فوق اللي ) ولا ( يا نديبي ),لبيه
6695,169,هـذا كـلامٍ ما يـجـي مـنه مـصــلوح,لـبّـيـه,هذا كلام ما يجي منه مصلوح,لبيه
6696,169,,لـبّـيـه,,لبيه
6697,169,إخـتـار يـا .. لبـّيه والاّ .. حـسـيـبـي,لـبّـيـه,اختار يا .. لبيه والا .. حسيبي,لبيه
6698,169,عـليـك يا شـف الـمعـاليـق والـروح,لـبّـيـه,عليك يا شف المعاليق والروح,لبيه
6699,169,,لـبّـيـه,,لبيه
6700,169,وش فيك لامن جيت قلت ش تبي بي,لـبّـيـه,وش فيك لامن جيت قلت ش تبي بي,لبيه
6701,169,والصدر يطبخ شوق ويحن ويفـوح,لـبّـيـه,والصدر يطبخ شوق ويحن ويفوح,لبيه
6702,169,,لـبّـيـه,,لبيه
6703,169,أجـيـك لـو غـيـرك يـبـي يهـتـني بي,لـبّـيـه,اجيك لو غيرك يبي يهتني بي,لبيه
6704,169,غـلاك طير وْخافـقي شـبك مطـروح,لـبّـيـه,غلاك طير وخافقي شبك مطروح,لبيه
6705,169,,لـبّـيـه,,لبيه
6706,169,والـظـنّ في مثـلك لو انـّه يـخـيـبـي,لـبّـيـه,والظن في مثلك لو انه يخيبي,لبيه
6707,169,ما قـمت أنافـس لايع الورق وآنوح,لـبّـيـه,ما قمت انافس لايع الورق وانوح,لبيه
6708,169,,لـبّـيـه,,لبيه
6709,169,وما شفتـني صابر وجرحك عطيبي,لـبّـيـه,وما شفتني صابر وجرحك عطيبي,لبيه
6710,169,وماشفت قلبي لا ظهر رقمك يشوح,لـبّـيـه,وماشفت قلبي لا ظهر رقمك يشوح,لبيه
6711,169,,لـبّـيـه,,لبيه
6712,169,أرخـصت لك دمعـي وحالي وطيـبي,لـبّـيـه,ارخصت لك دمعي وحالي وطيبي,لبيه
6713,169,كـنك قـدر مكـتوب لي داخـل اللـوح,لـبّـيـه,كنك قدر مكتوب لي داخل اللوح,لبيه
6714,169,,لـبّـيـه,,لبيه
6715,169,أقـدر أحـبّـك .. من شـبابـي لشيـبي,لـبّـيـه,اقدر احبك .. من شبابي لشيبي,لبيه
6716,169,ودامك سكـنت القلب لاتقول باروح,لـبّـيـه,ودامك سكنت القلب لاتقول باروح,لبيه
6717,169,,لـبّـيـه,,لبيه
6718,169,لـبّـيك لـك يـم الـوصـل يـا حـبـيـبي,لـبّـيـه,لبيك لك يم الوصل يا حبيبي,لبيه
6719,169,خـلّيت لك قـلبي على طـول مفـتوح,لـبّـيـه,خليت لك قلبي علي طول مفتوح,لبيه
6720,169,,لـبّـيـه,,لبيه
6721,169,يمكن بعـد فـتره تـجي من نصيـبي,لـبّـيـه,يمكن بعد فتره تجي من نصيبي,لبيه
6722,169,ومواصـلك بين المخـاليـق مسموح,لـبّـيـه,ومواصلك بين المخاليق مسموح,لبيه
6723,169,,لـبّـيـه,,لبيه
6725,170,بنـتٍ تمـر الضـلوع وبـيـتها بيـتها,لحن الـمفارق,بنت تمر الضلوع وبيتها بيتها,لحن المفارق
6726,170,ما غـيّـرتها السـنين وما تـغـيّـرت انـا,لحن الـمفارق,ما غيرتها السنين وما تغيرت انا,لحن المفارق
6727,170,,لحن الـمفارق,,لحن المفارق
6728,170,يوم اكشفت عن مفاتنها وضمّيـتها,لحن الـمفارق,يوم اكشفت عن مفاتنها وضميتها,لحن المفارق
6729,170,قالت لي الحب وش هو قلت بيت الهنا,لحن الـمفارق,قالت لي الحب وش هو قلت بيت الهنا,لحن المفارق
6730,170,,لحن الـمفارق,,لحن المفارق
6731,170,ياليت ما لي خـفـوقٍ ينبض ولـيتها,لحن الـمفارق,ياليت ما لي خفوق ينبض وليتها,لحن المفارق
6732,170,ولا انعست رمشها ما عاد تـسرف بنا,لحن الـمفارق,ولا انعست رمشها ما عاد تسرف بنا,لحن المفارق
6733,170,,لحن الـمفارق,,لحن المفارق
6734,170,يغـار قـمـيصها من لمـس جاكـيـتها,لحن الـمفارق,يغار قميصها من لمس جاكيتها,لحن المفارق
6735,170,لا هـزّت كـتـوفها كـبر ودلـع وانثـنى,لحن الـمفارق,لا هزت كتوفها كبر ودلع وانثني,لحن المفارق
6736,170,,لحن الـمفارق,,لحن المفارق
6737,170,غصنٍ من الشوق إلى مال وتماديتها,لحن الـمفارق,غصن من الشوق الي مال وتماديتها,لحن المفارق
6738,170,إن اقـبـل الله لـنا .. وان ادبــر الله لـنا,لحن الـمفارق,ان اقبل الله لنا .. وان ادبر الله لنا,لحن المفارق
6739,170,,لحن الـمفارق,,لحن المفارق
6740,170,أغلى المزايين واحلاهم شهر صيتها,لحن الـمفارق,اغلي المزايين واحلاهم شهر صيتها,لحن المفارق
6741,170,فـقـيرة الخصر والأرداف طفـرة غنا,لحن الـمفارق,فقيره الخصر والارداف طفره غنا,لحن المفارق
6742,170,,لحن الـمفارق,,لحن المفارق
6743,170,قالت يازين المطر قال المطـر جـيتها,لحن الـمفارق,قالت يازين المطر قال المطر جيتها,لحن المفارق
6744,170,لين السحب حاصرتها من هناك وهنا,لحن الـمفارق,لين السحب حاصرتها من هناك وهنا,لحن المفارق
6745,170,,لحن الـمفارق,,لحن المفارق
6746,170,قلت لسنا الشمس علّمني لا مرّيتها,لحن الـمفارق,قلت لسنا الشمس علمني لا مريتها,لحن المفارق
6747,170,أبغي أشـوف السَـنا لا منه عانـق سنا,لحن الـمفارق,ابغي اشوف السنا لا منه عانق سنا,لحن المفارق
6748,170,,لحن الـمفارق,,لحن المفارق
6749,170,خلـّـتني الـبارحـه وانا ما خـلـّـيتها,لحن الـمفارق,خلتني البارحه وانا ما خليتها,لحن المفارق
6750,170,وغنـّيت لحن المفارق والهجر والعنا,لحن الـمفارق,وغنيت لحن المفارق والهجر والعنا,لحن المفارق
6751,170,,لحن الـمفارق,,لحن المفارق
6752,170,وللحـين وانا ضـلوعي بيتها بيتها,لحن الـمفارق,وللحين وانا ضلوعي بيتها بيتها,لحن المفارق
6753,170,ما غـيّـرته السـنيـن وما تغـيّـرت انـا,لحن الـمفارق,ما غيرته السنين وما تغيرت انا,لحن المفارق
6754,170,,لحن الـمفارق,,لحن المفارق
6756,171,لعـب الزمن ماهو مثـل باقـي العـاب,لعـبة زمـن,لعب الزمن ماهو مثل باقي العاب,لعبه زمن
6757,171,إلعب على كـيفـك واذا تـروم لا تـّـوب,لعـبة زمـن,العب علي كيفك واذا تروم لا توب,لعبه زمن
6758,171,,لعـبة زمـن,,لعبه زمن
6759,171,بَيْـجـيك يـوم وْتـنـدفـن تحـت لـتــراب,لعـبة زمـن,بيجيك يوم وتندفن تحت لتراب,لعبه زمن
6760,171,عقـب الدفن بَتْعَـرف وش يعني لعوب,لعـبة زمـن,عقب الدفن بتعرف وش يعني لعوب,لعبه زمن
6761,171,,لعـبة زمـن,,لعبه زمن
6762,171,لو نك فَـتحـت ابـواب لك غَـالـق ابوَاب,لعـبة زمـن,لو نك فتحت ابواب لك غالق ابواب,لعبه زمن
6763,171,ولو نك تعـرف العـيب العـيب عَـذروب,لعـبة زمـن,ولو نك تعرف العيب العيب عذروب,لعبه زمن
6764,171,,لعـبة زمـن,,لعبه زمن
6765,171,بديـت أكـتب واجـلـب كْـتـاب بكْـتـاب,لعـبة زمـن,بديت اكتب واجلب كتاب بكتاب,لعبه زمن
6766,171,وآخذ معَـانـيـهـن واخـلـّيـهـن بْـصـوب,لعـبة زمـن,واخذ معانيهن واخليهن بصوب,لعبه زمن
6767,171,,لعـبة زمـن,,لعبه زمن
6768,171,إذا الـشـعـر يا نـاس قـد جاب ما جاب,لعـبة زمـن,اذا الشعر يا ناس قد جاب ما جاب,لعبه زمن
6769,171,وان جاك شِعري بالفعِـل جَاك مكتوب,لعـبة زمـن,وان جاك شعري بالفعل جاك مكتوب,لعبه زمن
6770,171,,لعـبة زمـن,,لعبه زمن
6771,171,هـذا وانـا أرقـى عـلى كـل مـرقــاب,لعـبة زمـن,هذا وانا ارقي علي كل مرقاب,لعبه زمن
6772,171,أسري بـليل الضدّ من فـوق عَـرقـوب,لعـبة زمـن,اسري بليل الضد من فوق عرقوب,لعبه زمن
6773,171,,لعـبة زمـن,,لعبه زمن
6774,171,هذا وانا أشـّر وهي تـْطـيـر أســراب,لعـبة زمـن,هذا وانا اشر وهي تطير اسراب,لعبه زمن
6775,171,بيـض الحَـمام تـْطـيـر ما تحمل ذنوب,لعـبة زمـن,بيض الحمام تطير ما تحمل ذنوب,لعبه زمن
6776,171,,لعـبة زمـن,,لعبه زمن
6777,171,هذا وانـا تـايــب وإبـلـيــــس ما تــاب,لعـبة زمـن,هذا وانا تايب وابليس ما تاب,لعبه زمن
6778,171,هـذا وانـا أنـعَــت وهـو ضَـــيـّـع دروب,لعـبة زمـن,هذا وانا انعت وهو ضيع دروب,لعبه زمن
6779,171,,لعـبة زمـن,,لعبه زمن
6780,171,هذا وانـا أضـحَـك وهو يـضـحـك بْنـاب,لعـبة زمـن,هذا وانا اضحك وهو يضحك بناب,لعبه زمن
6781,171,ثوبي ستـيـر وْصاحـبي عَـاري الثـوب,لعـبة زمـن,ثوبي ستير وصاحبي عاري الثوب,لعبه زمن
6782,171,,لعـبة زمـن,,لعبه زمن
6783,171,هذا وانـا اعـدّ الـخَـــطا عـَـد لـتــــراب,لعـبة زمـن,هذا وانا اعد الخطا عد لتراب,لعبه زمن
6784,171,ينعد كيـف انعــد وهـو كان محـسوب,لعـبة زمـن,ينعد كيف انعد وهو كان محسوب,لعبه زمن
6785,171,,لعـبة زمـن,,لعبه زمن
6786,171,بعض البشر تحسب على كيف الاسباب,لعـبة زمـن,بعض البشر تحسب علي كيف الاسباب,لعبه زمن
6787,171,وبعض البشر من دون سِـبّه ومطلوب,لعـبة زمـن,وبعض البشر من دون سبه ومطلوب,لعبه زمن
6788,171,,لعـبة زمـن,,لعبه زمن
6789,171,كلّ يحسب احساب وآنا احسب حساب,لعـبة زمـن,كل يحسب احساب وانا احسب حساب,لعبه زمن
6790,171,وْكلّ يجـي باسلـوب وآنا لي اسـلوب,لعـبة زمـن,وكل يجي باسلوب وانا لي اسلوب,لعبه زمن
6791,171,,لعـبة زمـن,,لعبه زمن
6792,171,بَــابٍ فـتـح من بَـاب والـبـــاب كَــذّاب,لعـبة زمـن,باب فتح من باب والباب كذاب,لعبه زمن
6793,171,بَـابٍ إذا يـفـتـح تـرى الـباب مَـكْـذوب,لعـبة زمـن,باب اذا يفتح تري الباب مكذوب,لعبه زمن
6794,171,,لعـبة زمـن,,لعبه زمن
6795,171,هـذا وانا اغـنـّي وانـا اقـول سَـحّـــاب,لعـبة زمـن,هذا وانا اغني وانا اقول سحاب,لعبه زمن
6796,171,سَحّاب يَـمطر صوب وانا أمطر بْـصوب,لعـبة زمـن,سحاب يمطر صوب وانا امطر بصوب,لعبه زمن
6797,171,,لعـبة زمـن,,لعبه زمن
6798,171,مثل العـروق تـْجيـس وتدق الاعـصَاب,لعـبة زمـن,مثل العروق تجيس وتدق الاعصاب,لعبه زمن
6799,171,أو مثـل سَاحِـر طـار في الجو مجلـوب,لعـبة زمـن,او مثل ساحر طار في الجو مجلوب,لعبه زمن
6800,171,,لعـبة زمـن,,لعبه زمن
6801,171,من هو يأمـِّن يـمشي بْـليل في غَاب,لعـبة زمـن,من هو يامن يمشي بليل في غاب,لعبه زمن
6802,171,بعض العَسَل يا صاحبي سَمّ مـشروب,لعـبة زمـن,بعض العسل يا صاحبي سم مشروب,لعبه زمن
6803,171,,لعـبة زمـن,,لعبه زمن
6804,171,هذا هَـدفـيه صـبتـه وْصَـاب بصـواب,لعـبة زمـن,هذا هدفيه صبته وصاب بصواب,لعبه زمن
6805,171,صـوب الذي صَـوَّب وَلا صـاب مَصـيـوب,لعـبة زمـن,صوب الذي صوب ولا صاب مصيوب,لعبه زمن
6806,171,,لعـبة زمـن,,لعبه زمن
6807,171,بـحـرٍ غـزيـر وْطـامي الـبـحـر عَـبّـاب,لعـبة زمـن,بحر غزير وطامي البحر عباب,لعبه زمن
6808,171,ونَــارٍ تـطَــفـّـي نـَـار من حَــرّ لاهــوب,لعـبة زمـن,ونار تطفي نار من حر لاهوب,لعبه زمن
6809,171,,لعـبة زمـن,,لعبه زمن
6810,171,حَـدّ عـليه عـيــون والـنـاس رقـّـــاب,لعـبة زمـن,حد عليه عيون والناس رقاب,لعبه زمن
6811,171,وْحَـدّ اختـفى لو كان بالحـيل مَـرقـوب,لعـبة زمـن,وحد اختفي لو كان بالحيل مرقوب,لعبه زمن
6812,171,,لعـبة زمـن,,لعبه زمن
6813,171,حَـدّ يشـلّ سـلاح وْحَـد شايـل حـراب,لعـبة زمـن,حد يشل سلاح وحد شايل حراب,لعبه زمن
6814,171,وحَدٍّ يِعَشْق شْروق وْحَد يعشق غروب,لعـبة زمـن,وحد يعشق شروق وحد يعشق غروب,لعبه زمن
6815,171,,لعـبة زمـن,,لعبه زمن
6816,171,حَدّ يشيل الـهَم في ضَـرب الاصـحاب,لعـبة زمـن,حد يشيل الهم في ضرب الاصحاب,لعبه زمن
6817,171,كل من ضَرب في يوم له يـوم مَـضروب,لعـبة زمـن,كل من ضرب في يوم له يوم مضروب,لعبه زمن
6818,171,,لعـبة زمـن,,لعبه زمن
6819,171,وآنا مـعَــادِل آخـذ الحُـب لاحـبــــاب,لعـبة زمـن,وانا معادل اخذ الحب لاحباب,لعبه زمن
6820,171,وْكـلّ يحب الطـيـب .. الطـيب محبوب,لعـبة زمـن,وكل يحب الطيب .. الطيب محبوب,لعبه زمن
6821,171,,لعـبة زمـن,,لعبه زمن
6822,171,قـالـوا سَهَـل إنـّي أنـا أفـتـح الـبـاب,لعـبة زمـن,قالوا سهل اني انا افتح الباب,لعبه زمن
6823,171,وانا هـويت الـصـعـب لو دارت حـــروب,لعـبة زمـن,وانا هويت الصعب لو دارت حروب,لعبه زمن
6824,171,,لعـبة زمـن,,لعبه زمن
6825,171,لعـبَه وانا ألعَـب عـلى كـل الالـعـاب,لعـبة زمـن,لعبه وانا العب علي كل الالعاب,لعبه زمن
6826,171,طبـعي أنـا غَـالـب ولا آكـون مَـغـلـوب,لعـبة زمـن,طبعي انا غالب ولا اكون مغلوب,لعبه زمن
6827,171,,لعـبة زمـن,,لعبه زمن
6829,172,سألت عنـّك وانت تـسأل عـنـّي,للـّه دَرّك,سالت عنك وانت تسال عني,لله درك
6830,172,لان الغـلا في قـلوبـنا متـحـرّك,للـّه دَرّك,لان الغلا في قلوبنا متحرك,لله درك
6831,172,,للـّه دَرّك,,لله درك
6832,172,أصفر خضر أحمر سماوي بنّي,للـّه دَرّك,اصفر خضر احمر سماوي بني,لله درك
6833,172,لى غـرّني إليـوم ما قـد غـَرّك,للـّه دَرّك,لي غرني اليوم ما قد غرك,لله درك
6834,172,,للـّه دَرّك,,لله درك
6835,172,لكـنّ بالـبـّس قـصـيــدي جـنـّي,للـّه دَرّك,لكن بالبس قصيدي جني,لله درك
6836,172,يالين يـسـمعها كـفا الله شــرّك,للـّه دَرّك,يالين يسمعها كفا الله شرك,لله درك
6837,172,,للـّه دَرّك,,لله درك
6838,172,هي غـلطةٍ منـّك و غلطه منـّي,للـّه دَرّك,هي غلطه منك و غلطه مني,لله درك
6839,172,لكـن أنا يا صـاحـبي ما اضرّك,للـّه دَرّك,لكن انا يا صاحبي ما اضرك,لله درك
6840,172,,للـّه دَرّك,,لله درك
6841,172,عـنـّك كـلام النـاس والاّ عَـنـّي,للـّه دَرّك,عنك كلام الناس والا عني,لله درك
6842,172,الشوق بارد وانت ويش يْحرّك,للـّه دَرّك,الشوق بارد وانت ويش يحرك,لله درك
6843,172,,للـّه دَرّك,,لله درك
6844,172,كنـّك تدوّر ف الرحـيل و كنـّي,للـّه دَرّك,كنك تدور ف الرحيل و كني,لله درك
6845,172,أريد أمـرّك واسـتحي ما امـرّك,للـّه دَرّك,اريد امرك واستحي ما امرك,لله درك
6846,172,,للـّه دَرّك,,لله درك
6847,172,يا مْجـنـّنٍ مـشـاعـري جنـّنـّي,للـّه دَرّك,يا مجنن مشاعري جنني,لله درك
6848,172,أمــوت في جْـنـانـك و لله درّك,للـّه دَرّك,اموت في جنانك و لله درك,لله درك
6849,172,,للـّه دَرّك,,لله درك
6850,172,صدك عـطل لكن ماهـو بفنـّي,للـّه دَرّك,صدك عطل لكن ماهو بفني,لله درك
6851,172,لا عـاد تبعـد والبعــد ما سَـرّك,للـّه دَرّك,لا عاد تبعد والبعد ما سرك,لله درك
6852,172,,للـّه دَرّك,,لله درك
6853,172,جمال شوقي من غلاك تحنـّي,للـّه دَرّك,جمال شوقي من غلاك تحني,لله درك
6854,172,وشلـون تبغـيها لا رحت تبرِّك,للـّه دَرّك,وشلون تبغيها لا رحت تبرك,لله درك
6855,172,,للـّه دَرّك,,لله درك
6856,172,تبغى كلام الصدق انا لو انـّي,للـّه دَرّك,تبغي كلام الصدق انا لو اني,لله درك
6857,172,ماذقت حلوك مااشتكي من مُرّك,للـّه دَرّك,ماذقت حلوك مااشتكي من مرك,لله درك
6858,172,,للـّه دَرّك,,لله درك
6859,172,أمانـتـك زدنـي غــلا وأمّـنـّي,للـّه دَرّك,امانتك زدني غلا وامني,لله درك
6860,172,واواعدك واصدق معك وآبرّك,للـّه دَرّك,واواعدك واصدق معك وابرك,لله درك
6861,172,,للـّه دَرّك,,لله درك
6863,173,للحين يا اغلى من سِعِر نفط العراق,لـم تـــرى,للحين يا اغلي من سعر نفط العراق,لم تري
6864,173,سِعِر الذهب في سويسرا وانجلترا,لـم تـــرى,سعر الذهب في سويسرا وانجلترا,لم تري
6865,173,,لـم تـــرى,,لم تري
6866,173,وانا عـليـك آحـن يا حـلـو الـمـــذاق,لـم تـــرى,وانا عليك احن يا حلو المذاق,لم تري
6867,173,والنـاس ما تـدري لكـن قـلبك درى,لـم تـــرى,والناس ما تدري لكن قلبك دري,لم تري
6868,173,,لـم تـــرى,,لم تري
6869,173,خـلـّيتني أخـسـر مـنافـسـة السـباق,لـم تـــرى,خليتني اخسر منافسه السباق,لم تري
6870,173,آقــدّمــك قــدّام .. وتـعـــــــوّد ورا,لـم تـــرى,اقدمك قدام .. وتعود ورا,لم تري
6871,173,,لـم تـــرى,,لم تري
6872,173,يا ميـر قـلب مْـتـيـّـمك ترى الفراق,لـم تـــرى,يا مير قلب متيمك تري الفراق,لم تري
6873,173,في ذمّـتـي ما هـوب طـبـع الأمـرا,لـم تـــرى,في ذمتي ما هوب طبع الامرا,لم تري
6874,173,,لـم تـــرى,,لم تري
6875,173,صاحبك له سمعه على أوسع نطاق,لـم تـــرى,صاحبك له سمعه علي اوسع نطاق,لم تري
6876,173,ظـــلالـه لـحـالـه لخـلــق الله ذرى,لـم تـــرى,ظلاله لحاله لخلق الله ذري,لم تري
6877,173,,لـم تـــرى,,لم تري
6878,173,لكـنـّـك تحـمـّــله حـمـلٍ ما يـطــاق,لـم تـــرى,لكنك تحمله حمل ما يطاق,لم تري
6879,173,ويـقـوم به مثـل الحـصان الأبجـرا,لـم تـــرى,ويقوم به مثل الحصان الابجرا,لم تري
6880,173,,لـم تـــرى,,لم تري
6881,173,سرّيت قـلبي في رجا لحظة عـناق,لـم تـــرى,سريت قلبي في رجا لحظه عناق,لم تري
6882,173,واخلفت وعـدك ليت قلبي ماسرى,لـم تـــرى,واخلفت وعدك ليت قلبي ماسري,لم تري
6883,173,,لـم تـــرى,,لم تري
6884,173,والجمله اللي ما تجي ضمن السياق,لـم تـــرى,والجمله اللي ما تجي ضمن السياق,لم تري
6885,173,ما تـنـكـتـب أصـلاً ولا هي تـنـقرا,لـم تـــرى,ما تنكتب اصلا ولا هي تنقرا,لم تري
6886,173,,لـم تـــرى,,لم تري
6887,173,وكان احترقت من الهجر موت احتراق,لـم تـــرى,وكان احترقت من الهجر موت احتراق,لم تري
6888,173,إلاّ بـعــد باقـول لـه إعـصــا ورى,لـم تـــرى,الا بعد باقول له اعصا وري,لم تري
6889,173,,لـم تـــرى,,لم تري
6890,173,لأنـّي مْـحـذرك مـن يـوم الـفــراق,لـم تـــرى,لاني محذرك من يوم الفراق,لم تري
6891,173,اللي يـذلّ اهـل المـدن واهل القرى,لـم تـــرى,اللي يذل اهل المدن واهل القري,لم تري
6892,173,,لـم تـــرى,,لم تري
6893,173,مْحـذرنـّـك والـعـروق اللي دِقــاق,لـم تـــرى,محذرنك والعروق اللي دقاق,لم تري
6894,173,ما ينـفـعـن وجـروح قـلبي ما بَرى,لـم تـــرى,ما ينفعن وجروح قلبي ما بري,لم تري
6895,173,,لـم تـــرى,,لم تري
6896,173,ولكن خـيلي يشـبهـه ذاك الـبـراق,لـم تـــرى,ولكن خيلي يشبهه ذاك البراق,لم تري
6897,173,ما كـنـّه الاّ يـوم أقـبل ( لم تـرى ),لـم تـــرى,ما كنه الا يوم اقبل ( لم تري ),لم تري
6898,173,,لـم تـــرى,,لم تري
6899,173,وخلـّيتني أخـسر منافـسة السـباق,لـم تـــرى,وخليتني اخسر منافسه السباق,لم تري
6900,173,وآقــدّمــك قـــدّام .. وتـعـــوّد ورا,لـم تـــرى,واقدمك قدام .. وتعود ورا,لم تري
6901,173,,لـم تـــرى,,لم تري
6903,174,ماقد عصاني بعيـشتي عـمر دنياي,ليـل وراه ليـل,ماقد عصاني بعيشتي عمر دنياي,ليل وراه ليل
6904,174,و لوني أبا احـكي كـيف أقـدر أحاكـيه,ليـل وراه ليـل,و لوني ابا احكي كيف اقدر احاكيه,ليل وراه ليل
6905,174,,ليـل وراه ليـل,,ليل وراه ليل
6906,174,مدري وش اللي جاب هالحظ ويّاي,ليـل وراه ليـل,مدري وش اللي جاب هالحظ وياي,ليل وراه ليل
6907,174,كل من شكـيت لـشخـصٍ لقـيـتها فــيه,ليـل وراه ليـل,كل من شكيت لشخص لقيتها فيه,ليل وراه ليل
6908,174,,ليـل وراه ليـل,,ليل وراه ليل
6909,174,بلـواي أصـلاً كـلـّه العـمـر بـلـواي,ليـل وراه ليـل,بلواي اصلا كله العمر بلواي,ليل وراه ليل
6910,174,ما ابـيـه و يالـيت اقـدر آقـول ما ابـيه,ليـل وراه ليـل,ما ابيه و ياليت اقدر اقول ما ابيه,ليل وراه ليل
6911,174,,ليـل وراه ليـل,,ليل وراه ليل
6912,174,لاني بعـطـشـانٍ ولا شـارب الـماي,ليـل وراه ليـل,لاني بعطشان ولا شارب الماي,ليل وراه ليل
6913,174,و لانـي أنا مـاخـذ و لانـي بـمعــطـيـه,ليـل وراه ليـل,و لاني انا ماخذ و لاني بمعطيه,ليل وراه ليل
6914,174,,ليـل وراه ليـل,,ليل وراه ليل
6915,174,لاني أنا المـذكور و لاني بـمنـساي,ليـل وراه ليـل,لاني انا المذكور و لاني بمنساي,ليل وراه ليل
6916,174,مـدري أنا اللي غـالي أو إنـّي اغـلـيه,ليـل وراه ليـل,مدري انا اللي غالي او اني اغليه,ليل وراه ليل
