poem_id,Row_ID,Title_raw,Poem_line_raw,Title_cleaned,Poem_line_cleaned,full_poem,line,qafiya,bahr
171,2300,لعـبة زمـن,بعض البشر تحسب على كيف الاسباب      وبعض البشر من دون سِـبّه ومطلوب,لعبه زمن,بعض البشر تحسب علي كيف الاسباب      وبعض البشر من دون سبه ومطلوب,,,,
171,2301,لعـبة زمـن,كلّ يحسب احساب وآنا احسب حساب      وْكلّ يجـي باسلـوب وآنا لي اسـلوب,لعبه زمن,كل يحسب احساب وانا احسب حساب      وكل يجي باسلوب وانا لي اسلوب,,,,
171,2302,لعـبة زمـن,بَــابٍ فـتـح من بَـاب والـبـــاب كَــذّاب      بَـابٍ إذا يـفـتـح تـرى الـباب مَـكْـذوب,لعبه زمن,باب فتح من باب والباب كذاب      باب اذا يفتح تري الباب مكذوب,,,,
171,2303,لعـبة زمـن,هـذا وانا اغـنـّي وانـا اقـول سَـحّـــاب      سَحّاب يَـمطر صوب وانا أمطر بْـصوب,لعبه زمن,هذا وانا اغني وانا اقول سحاب      سحاب يمطر صوب وانا امطر بصوب,,,,
171,2304,لعـبة زمـن,مثل العـروق تـْجيـس وتدق الاعـصَاب      أو مثـل سَاحِـر طـار في الجو مجلـوب,لعبه زمن,مثل العروق تجيس وتدق الاعصاب      او مثل ساحر طار في الجو مجلوب,,,,
171,2305,لعـبة زمـن,من هو يأمـِّن يـمشي بْـليل في غَاب      بعض العَسَل يا صاحبي سَمّ مـشروب,لعبه زمن,من هو يامن يمشي بليل في غاب      بعض العسل يا صاحبي سم مشروب,,,,
171,2306,لعـبة زمـن,هذا هَـدفـيه صـبتـه وْصَـاب بصـواب      صـوب الذي صَـوَّب وَلا صـاب مَصـيـوب,لعبه زمن,هذا هدفيه صبته وصاب بصواب      صوب الذي صوب ولا صاب مصيوب,,,,
171,2307,لعـبة زمـن,بـحـرٍ غـزيـر وْطـامي الـبـحـر عَـبّـاب      ونَــارٍ تـطَــفـّـي نـَـار من حَــرّ لاهــوب,لعبه زمن,بحر غزير وطامي البحر عباب      ونار تطفي نار من حر لاهوب,,,,
171,2308,لعـبة زمـن,حَـدّ عـليه عـيــون والـنـاس رقـّـــاب      وْحَـدّ اختـفى لو كان بالحـيل مَـرقـوب,لعبه زمن,حد عليه عيون والناس رقاب      وحد اختفي لو كان بالحيل مرقوب,,,,
171,2309,لعـبة زمـن,حَـدّ يشـلّ سـلاح وْحَـد شايـل حـراب      وحَدٍّ يِعَشْق شْروق وْحَد يعشق غروب,لعبه زمن,حد يشل سلاح وحد شايل حراب      وحد يعشق شروق وحد يعشق غروب,,,,
171,2310,لعـبة زمـن,حَدّ يشيل الـهَم في ضَـرب الاصـحاب      كل من ضَرب في يوم له يـوم مَـضروب,لعبه زمن,حد يشيل الهم في ضرب الاصحاب      كل من ضرب في يوم له يوم مضروب,,,,
171,2311,لعـبة زمـن,وآنا مـعَــادِل آخـذ الحُـب لاحـبــــاب      وْكـلّ يحب الطـيـب .. الطـيب محبوب,لعبه زمن,وانا معادل اخذ الحب لاحباب      وكل يحب الطيب .. الطيب محبوب,,,,
171,2312,لعـبة زمـن,قـالـوا سَهَـل إنـّي أنـا أفـتـح الـبـاب      وانا هـويت الـصـعـب لو دارت حـــروب,لعبه زمن,قالوا سهل اني انا افتح الباب      وانا هويت الصعب لو دارت حروب,,,,
171,2313,لعـبة زمـن,لعـبَه وانا ألعَـب عـلى كـل الالـعـاب      طبـعي أنـا غَـالـب ولا آكـون مَـغـلـوب,لعبه زمن,لعبه وانا العب علي كل الالعاب      طبعي انا غالب ولا اكون مغلوب,,,,
172,2314,للـّه دَرّك,سألت عنـّك وانت تـسأل عـنـّي      لان الغـلا في قـلوبـنا متـحـرّك,لله درك,سالت عنك وانت تسال عني      لان الغلا في قلوبنا متحرك,,,,
172,2315,للـّه دَرّك,أصفر خضر أحمر سماوي بنّي      لى غـرّني إليـوم ما قـد غـَرّك,لله درك,اصفر خضر احمر سماوي بني      لي غرني اليوم ما قد غرك,,,,
172,2316,للـّه دَرّك,لكـنّ بالـبـّس قـصـيــدي جـنـّي      يالين يـسـمعها كـفا الله شــرّك,لله درك,لكن بالبس قصيدي جني      يالين يسمعها كفا الله شرك,,,,
172,2317,للـّه دَرّك,هي غـلطةٍ منـّك و غلطه منـّي      لكـن أنا يا صـاحـبي ما اضرّك,لله درك,هي غلطه منك و غلطه مني      لكن انا يا صاحبي ما اضرك,,,,
172,2318,للـّه دَرّك,عـنـّك كـلام النـاس والاّ عَـنـّي      الشوق بارد وانت ويش يْحرّك,لله درك,عنك كلام الناس والا عني      الشوق بارد وانت ويش يحرك,,,,
172,2319,للـّه دَرّك,كنـّك تدوّر ف الرحـيل و كنـّي      أريد أمـرّك واسـتحي ما امـرّك,لله درك,كنك تدور ف الرحيل و كني      اريد امرك واستحي ما امرك,,,,
172,2320,للـّه دَرّك,يا مْجـنـّنٍ مـشـاعـري جنـّنـّي      أمــوت في جْـنـانـك و لله درّك,لله درك,يا مجنن مشاعري جنني      اموت في جنانك و لله درك,,,,
172,2321,للـّه دَرّك,صدك عـطل لكن ماهـو بفنـّي      لا عـاد تبعـد والبعــد ما سَـرّك,لله درك,صدك عطل لكن ماهو بفني      لا عاد تبعد والبعد ما سرك,,,,
172,2322,للـّه دَرّك,جمال شوقي من غلاك تحنـّي      وشلـون تبغـيها لا رحت تبرِّك,لله درك,جمال شوقي من غلاك تحني      وشلون تبغيها لا رحت تبرك,,,,
172,2323,للـّه دَرّك,تبغى كلام الصدق انا لو انـّي      ماذقت حلوك مااشتكي من مُرّك,لله درك,تبغي كلام الصدق انا لو اني      ماذقت حلوك مااشتكي من مرك,,,,
172,2324,للـّه دَرّك,أمانـتـك زدنـي غــلا وأمّـنـّي      واواعدك واصدق معك وآبرّك,لله درك,امانتك زدني غلا وامني      واواعدك واصدق معك وابرك,,,,
173,2325,لـم تـــرى,للحين يا اغلى من سِعِر نفط العراق      سِعِر الذهب في سويسرا وانجلترا,لم تري,للحين يا اغلي من سعر نفط العراق      سعر الذهب في سويسرا وانجلترا,,,,
173,2326,لـم تـــرى,وانا عـليـك آحـن يا حـلـو الـمـــذاق      والنـاس ما تـدري لكـن قـلبك درى,لم تري,وانا عليك احن يا حلو المذاق      والناس ما تدري لكن قلبك دري,,,,
173,2327,لـم تـــرى,خـلـّيتني أخـسـر مـنافـسـة السـباق      آقــدّمــك قــدّام .. وتـعـــــــوّد ورا,لم تري,خليتني اخسر منافسه السباق      اقدمك قدام .. وتعود ورا,,,,
173,2328,لـم تـــرى,يا ميـر قـلب مْـتـيـّـمك ترى الفراق      في ذمّـتـي ما هـوب طـبـع الأمـرا,لم تري,يا مير قلب متيمك تري الفراق      في ذمتي ما هوب طبع الامرا,,,,
173,2329,لـم تـــرى,صاحبك له سمعه على أوسع نطاق      ظـــلالـه لـحـالـه لخـلــق الله ذرى,لم تري,صاحبك له سمعه علي اوسع نطاق      ظلاله لحاله لخلق الله ذري,,,,
173,2330,لـم تـــرى,لكـنـّـك تحـمـّــله حـمـلٍ ما يـطــاق      ويـقـوم به مثـل الحـصان الأبجـرا,لم تري,لكنك تحمله حمل ما يطاق      ويقوم به مثل الحصان الابجرا,,,,
173,2331,لـم تـــرى,سرّيت قـلبي في رجا لحظة عـناق      واخلفت وعـدك ليت قلبي ماسرى,لم تري,سريت قلبي في رجا لحظه عناق      واخلفت وعدك ليت قلبي ماسري,,,,
173,2332,لـم تـــرى,والجمله اللي ما تجي ضمن السياق      ما تـنـكـتـب أصـلاً ولا هي تـنـقرا,لم تري,والجمله اللي ما تجي ضمن السياق      ما تنكتب اصلا ولا هي تنقرا,,,,
173,2333,لـم تـــرى,وكان احترقت من الهجر موت احتراق      إلاّ بـعــد باقـول لـه إعـصــا ورى,لم تري,وكان احترقت من الهجر موت احتراق      الا بعد باقول له اعصا وري,,,,
173,2334,لـم تـــرى,لأنـّي مْـحـذرك مـن يـوم الـفــراق      اللي يـذلّ اهـل المـدن واهل القرى,لم تري,لاني محذرك من يوم الفراق      اللي يذل اهل المدن واهل القري,,,,
173,2335,لـم تـــرى,مْحـذرنـّـك والـعـروق اللي دِقــاق      ما ينـفـعـن وجـروح قـلبي ما بَرى,لم تري,محذرنك والعروق اللي دقاق      ما ينفعن وجروح قلبي ما بري,,,,
173,2336,لـم تـــرى,ولكن خـيلي يشـبهـه ذاك الـبـراق      ما كـنـّه الاّ يـوم أقـبل ( لم تـرى ),لم تري,ولكن خيلي يشبهه ذاك البراق      ما كنه الا يوم اقبل ( لم تري ),,,,
173,2337,لـم تـــرى,وخلـّيتني أخـسر منافـسة السـباق      وآقــدّمــك قـــدّام .. وتـعـــوّد ورا,لم تري,وخليتني اخسر منافسه السباق      واقدمك قدام .. وتعود ورا,,,,
174,2338,ليـل وراه ليـل,ماقد عصاني بعيـشتي عـمر دنياي      و لوني أبا احـكي كـيف أقـدر أحاكـيه,ليل وراه ليل,ماقد عصاني بعيشتي عمر دنياي      و لوني ابا احكي كيف اقدر احاكيه,,,,
174,2339,ليـل وراه ليـل,مدري وش اللي جاب هالحظ ويّاي      كل من شكـيت لـشخـصٍ لقـيـتها فــيه,ليل وراه ليل,مدري وش اللي جاب هالحظ وياي      كل من شكيت لشخص لقيتها فيه,,,,
174,2340,ليـل وراه ليـل,بلـواي أصـلاً كـلـّه العـمـر بـلـواي      ما ابـيـه و يالـيت اقـدر آقـول ما ابـيه,ليل وراه ليل,بلواي اصلا كله العمر بلواي      ما ابيه و ياليت اقدر اقول ما ابيه,,,,
174,2341,ليـل وراه ليـل,لاني بعـطـشـانٍ ولا شـارب الـماي      و لانـي أنا مـاخـذ و لانـي بـمعــطـيـه,ليل وراه ليل,لاني بعطشان ولا شارب الماي      و لاني انا ماخذ و لاني بمعطيه,,,,
174,2342,ليـل وراه ليـل,لاني أنا المـذكور و لاني بـمنـساي      مـدري أنا اللي غـالي أو إنـّي اغـلـيه,ليل وراه ليل,لاني انا المذكور و لاني بمنساي      مدري انا اللي غالي او اني اغليه,,,,
174,2343,ليـل وراه ليـل,أحسب خطاي وكل خطوه بممشاي      أمشي برمش رضاه لو رمش بامشيه,ليل وراه ليل,احسب خطاي وكل خطوه بممشاي      امشي برمش رضاه لو رمش بامشيه,,,,
174,2344,ليـل وراه ليـل,عشت بغرام الموت باحساس منفاي      مـدري لأيـّـة غــربـه الـيـوم أنـفــيــه,ليل وراه ليل,عشت بغرام الموت باحساس منفاي      مدري لايه غربه اليوم انفيه,,,,
174,2345,ليـل وراه ليـل,ذوّبت لك عـمري مثل سكـّر بـشاي      عـمـر الحـيا يا سـكـّـر العـمـر أمـلـيه,ليل وراه ليل,ذوبت لك عمري مثل سكر بشاي      عمر الحيا يا سكر العمر امليه,,,,
174,2346,ليـل وراه ليـل,كل الحواس تقول وش جاي وش جاي      خايـف تضـيع آصابعـي بصـبع إيديه,ليل وراه ليل,كل الحواس تقول وش جاي وش جاي      خايف تضيع اصابعي بصبع ايديه,,,,
174,2347,ليـل وراه ليـل,أبغي أشـبّـه نظـرتي تـرسـم خـطاي      حـتى القـصـيـده ما لقـت أيّ تـشـبـيـه,ليل وراه ليل,ابغي اشبه نظرتي ترسم خطاي      حتي القصيده ما لقت اي تشبيه,,,,
174,2348,ليـل وراه ليـل,مدري يا عازف عوده بحزن والناي      ما اقـدر ألـمـّه ولا بعـد أقــدر اطـريـه,ليل وراه ليل,مدري يا عازف عوده بحزن والناي      ما اقدر المه ولا بعد اقدر اطريه,,,,
174,2349,ليـل وراه ليـل,قالوا لي هذا حزنك وقلت ش الراي      أيّـة حـزن ، أيّـة كـآبـه .. شَ اسـمـّـيه,ليل وراه ليل,قالوا لي هذا حزنك وقلت ش الراي      ايه حزن ، ايه كابه .. ش اسميه,,,,
174,2350,ليـل وراه ليـل,يـومي أنا هـذا .. أنا عـشت دنـيـاي      لـيـلٍ وراه اللـيــل وش عـقـبـه يجـيـه,ليل وراه ليل,يومي انا هذا .. انا عشت دنياي      ليل وراه الليل وش عقبه يجيه,,,,
174,2351,ليـل وراه ليـل,عـشـت بـزمانٍ قـلـت للطـير مـولاي      كـل مـن رفـع جـنـحـان فـزّيـت لـبّـيـه,ليل وراه ليل,عشت بزمان قلت للطير مولاي      كل من رفع جنحان فزيت لبيه,,,,
175,2352,ليه .. وْ كيف .. وْ عن .. وْ من,يا هجوسي للزمن حكمه وللمهموم والي      والبنادم راس مالـه عـزّتـه والله وكـيله,ليه .. و كيف .. و عن .. و من,يا هجوسي للزمن حكمه وللمهموم والي      والبنادم راس ماله عزته والله وكيله,,,,
175,2353,ليه .. وْ كيف .. وْ عن .. وْ من,إعتـزالي للحياه المغـريه غير اعتـزالي      والدروب الدائريّه والدروب المسـتطيله,ليه .. و كيف .. و عن .. و من,اعتزالي للحياه المغريه غير اعتزالي      والدروب الداءريه والدروب المستطيله,,,,
175,2354,ليه .. وْ كيف .. وْ عن .. وْ من,وْمستحيلات الدروب آحبّها والإستحالي      ما تخوّفـني الدروب الكايده والمستحيله,ليه .. و كيف .. و عن .. و من,ومستحيلات الدروب احبها والاستحالي      ما تخوفني الدروب الكايده والمستحيله,,,,
175,2355,ليه .. وْ كيف .. وْ عن .. وْ من,هيبتي فعلاً تسولف به رجال وْراس مالي      ذكر شيخٍ لا وقف وقفته تغني عن جزيله,ليه .. و كيف .. و عن .. و من,هيبتي فعلا تسولف به رجال وراس مالي      ذكر شيخ لا وقف وقفته تغني عن جزيله,,,,
175,2356,ليه .. وْ كيف .. وْ عن .. وْ من,والقصيد يْقاسم الإحساس والبيت ارتجالي      عنـّي الساري لا منـِّك ضقت والطرقه طويله,ليه .. و كيف .. و عن .. و من,والقصيد يقاسم الاحساس والبيت ارتجالي      عني الساري لا منك ضقت والطرقه طويله,,,,
175,2357,ليه .. وْ كيف .. وْ عن .. وْ من,لا تهاب الكوس والاّ ترهبك ريح الشمالي      دامك تعـرف النصر ماهي تشابهه الفشيله,ليه .. و كيف .. و عن .. و من,لا تهاب الكوس والا ترهبك ريح الشمالي      دامك تعرف النصر ماهي تشابهه الفشيله,,,,
175,2358,ليه .. وْ كيف .. وْ عن .. وْ من,لين تلقى لك وطن كنّه من الفكر الخـيالي      ينتمي لك وانت من زود المحبّه تنتمي له,ليه .. و كيف .. و عن .. و من,لين تلقي لك وطن كنه من الفكر الخيالي      ينتمي لك وانت من زود المحبه تنتمي له,,,,
175,2359,ليه .. وْ كيف .. وْ عن .. وْ من,وان سألت اجاوبك لكنّ بطرح لك سؤالي      والسـؤال اللي أنا بطـرحه لا تطلب بديله,ليه .. و كيف .. و عن .. و من,وان سالت اجاوبك لكن بطرح لك سءالي      والسءال اللي انا بطرحه لا تطلب بديله,,,,
175,2360,ليه .. وْ كيف .. وْ عن .. وْ من,من يعـلـّم الاغـنيا اللي يحـبّـون الـريـالي      عن كرم حاتـم وفـلسـفـته ووقـفـته النبـيله,ليه .. و كيف .. و عن .. و من,من يعلم الاغنيا اللي يحبون الريالي      عن كرم حاتم وفلسفته ووقفته النبيله,,,,
175,2361,ليه .. وْ كيف .. وْ عن .. وْ من,وْمن يفهّم الاغبيا إن البحر ماهوب حالي      لا تلاطم موجه وحوّل على التربه مسيله,ليه .. و كيف .. و عن .. و من,ومن يفهم الاغبيا ان البحر ماهوب حالي      لا تلاطم موجه وحول علي التربه مسيله,,,,
175,2362,ليه .. وْ كيف .. وْ عن .. وْ من,وْمن يترجم لي رموز الوقت وظروف الليالي      كل رمزٍ له حـروف وْكل حـرفٍ فـيه ميـله,ليه .. و كيف .. و عن .. و من,ومن يترجم لي رموز الوقت وظروف الليالي      كل رمز له حروف وكل حرف فيه ميله,,,,
175,2363,ليه .. وْ كيف .. وْ عن .. وْ من,وْمن يسولف لي عن دْموع الغلا من عين غالي      وْعن أحاسيس الشجر لا غرّقه مزن المخيله,ليه .. و كيف .. و عن .. و من,ومن يسولف لي عن دموع الغلا من عين غالي      وعن احاسيس الشجر لا غرقه مزن المخيله,,,,
175,2364,ليه .. وْ كيف .. وْ عن .. وْ من,وْعن تـفاصيل الكلام اللي أبيه وْما طرى لي      وْعن تخـبّاط المضـيّع يوم ما حصّـل دليـله,ليه .. و كيف .. و عن .. و من,وعن تفاصيل الكلام اللي ابيه وما طري لي      وعن تخباط المضيع يوم ما حصل دليله,,,,
175,2365,ليه .. وْ كيف .. وْ عن .. وْ من,وْعن حنين النوق لا منها رَعَت خضر المفالي      وْعن غرام الوادي اللي له سنه ما مَر سيله,ليه .. و كيف .. و عن .. و من,وعن حنين النوق لا منها رعت خضر المفالي      وعن غرام الوادي اللي له سنه ما مر سيله,,,,
175,2366,ليه .. وْ كيف .. وْ عن .. وْ من,وْعن صقورٍ ما تطيح الاّ على روس الجبالي      ليه قامت كل عـصفـورٍ تجي له تـنثـني له,ليه .. و كيف .. و عن .. و من,وعن صقور ما تطيح الا علي روس الجبالي      ليه قامت كل عصفور تجي له تنثني له,,,,
175,2367,ليه .. وْ كيف .. وْ عن .. وْ من,وْعن نهارٍ أشرقت شمسه ولا شفت الظلالي      وعن طمـوحٍ يمتـلك غايه لكن ماله وسيله,ليه .. و كيف .. و عن .. و من,وعن نهار اشرقت شمسه ولا شفت الظلالي      وعن طموح يمتلك غايه لكن ماله وسيله,,,,
175,2368,ليه .. وْ كيف .. وْ عن .. وْ من,وْعن عـلومٍ ما تـقـال وْعن عـلومٍ لو تـقـالي      كان ميّزنا مابين اهل التقى واهل الرذيله,ليه .. و كيف .. و عن .. و من,وعن علوم ما تقال وعن علوم لو تقالي      كان ميزنا مابين اهل التقي واهل الرذيله,,,,
175,2369,ليه .. وْ كيف .. وْ عن .. وْ من,وْكيف كل انسان يطمح بانَّه الشخص المثالي      وْكيف انا قلبي سعـيد وْنفـسي ألقاها عليله,ليه .. و كيف .. و عن .. و من,وكيف كل انسان يطمح بانه الشخص المثالي      وكيف انا قلبي سعيد ونفسي القاها عليله,,,,
175,2370,ليه .. وْ كيف .. وْ عن .. وْ من,وْكيف تعبر فرحة البنت اليتيمه من خلالي      وْكيف أزرع حزنها فرحه وضحكتها حصيله,ليه .. و كيف .. و عن .. و من,وكيف تعبر فرحه البنت اليتيمه من خلالي      وكيف ازرع حزنها فرحه وضحكتها حصيله,,,,
175,2371,ليه .. وْ كيف .. وْ عن .. وْ من,وْكيف اكوِّن دولةٍ في القدس من دون احتلالي      وْكيف انصّب حاكمٍ واعي وطلاّته جميله,ليه .. و كيف .. و عن .. و من,وكيف اكون دوله في القدس من دون احتلالي      وكيف انصب حاكم واعي وطلاته جميله,,,,
175,2372,ليه .. وْ كيف .. وْ عن .. وْ من,وْكيف اخلـّي إسمي مْقدّر إذا ذكروا مجالي      وْكيف اداوي بالكرم تـفاهـة النفـس البخـيله,ليه .. و كيف .. و عن .. و من,وكيف اخلي اسمي مقدر اذا ذكروا مجالي      وكيف اداوي بالكرم تفاهه النفس البخيله,,,,
175,2373,ليه .. وْ كيف .. وْ عن .. وْ من,وْكيف اوضّف جهدي لتحقيق صعبات الامالي      وْكيف يجيني ما تمنـّيته وانا وشلون أجي له,ليه .. و كيف .. و عن .. و من,وكيف اوضف جهدي لتحقيق صعبات الامالي      وكيف يجيني ما تمنيته وانا وشلون اجي له,,,,
175,2374,ليه .. وْ كيف .. وْ عن .. وْ من,وْليه حـظّي ما يساعـدني إذا قـلّ احـتمالي      وْليه غـلطات الزميل المحترم يجرح زميله,ليه .. و كيف .. و عن .. و من,وليه حظي ما يساعدني اذا قل احتمالي      وليه غلطات الزميل المحترم يجرح زميله,,,,
175,2375,ليه .. وْ كيف .. وْ عن .. وْ من,وْليه ليـلي ما يقـدّرني وانا سـاهـر لحـالي      وْليه صبـحي ما يفـرّحـني كثـيره أو قـليـله,ليه .. و كيف .. و عن .. و من,وليه ليلي ما يقدرني وانا ساهر لحالي      وليه صبحي ما يفرحني كثيره او قليله,,,,
175,2376,ليه .. وْ كيف .. وْ عن .. وْ من,وْليه ظهري بيّح لصبحي سبب قلّة وصالي      وْليه عصري يشتكي ظهره وظلمه عند ليله,ليه .. و كيف .. و عن .. و من,وليه ظهري بيح لصبحي سبب قله وصالي      وليه عصري يشتكي ظهره وظلمه عند ليله,,,,
175,2377,ليه .. وْ كيف .. وْ عن .. وْ من,وْليه ما تخلى قلوب المسلمين مْن التعالي      وْليه جـفـني ما تـبكـّيه الحـمام ولا هـديـله,ليه .. و كيف .. و عن .. و من,وليه ما تخلي قلوب المسلمين من التعالي      وليه جفني ما تبكيه الحمام ولا هديله,,,,
175,2378,ليه .. وْ كيف .. وْ عن .. وْ من,ليه والاّ كيف والاّ عَن ومـن هذا سـؤالي      جاوبه بالطرقي اللي طرقتك طرقه طويله,ليه .. و كيف .. و عن .. و من,ليه والا كيف والا عن ومن هذا سءالي      جاوبه بالطرقي اللي طرقتك طرقه طويله,,,,
175,2379,ليه .. وْ كيف .. وْ عن .. وْ من,ولا تضايق للزمن حكمه وللمهموم والي      والـبنادم راس مـالـه عِـزّتـه والله وكـيـله,ليه .. و كيف .. و عن .. و من,ولا تضايق للزمن حكمه وللمهموم والي      والبنادم راس ماله عزته والله وكيله,,,,
176,2380,ما كـان له داعـي,جَرَحْت قلب الغـرام وْ زدت في عْنَادك      تبغي الصَّراحَه.. ترى ما كان له داعي,ما كان له داعي,جرحت قلب الغرام و زدت في عنادك      تبغي الصراحه.. تري ما كان له داعي,,,,
176,2381,ما كـان له داعـي,من ارْبَع شهـور كثر الصد وش فادك ؟      ما غير حرّضت طول الليل لاخضاعي,ما كان له داعي,من اربع شهور كثر الصد وش فادك ؟      ما غير حرضت طول الليل لاخضاعي,,,,
176,2382,ما كـان له داعـي,طـيَّرت الاشْـواق من مَرْفـاك وبْـلادك      وذبْلت رسَايـلك ، ما جاني بها ساعي,ما كان له داعي,طيرت الاشواق من مرفاك وبلادك      وذبلت رسايلك ، ما جاني بها ساعي,,,,
176,2383,ما كـان له داعـي,يا زيـن تـتوقـَّع ان اللي حـصَل زادك      بالعـكـس ما زادك الاّ زاد فـ اوجاعي,ما كان له داعي,يا زين تتوقع ان اللي حصل زادك      بالعكس ما زادك الا زاد ف اوجاعي,,,,
176,2384,ما كـان له داعـي,إللي محيِّـرني انـِّك في الزَّعـَل عادك      للشـَّك ولهَـرْجَة الواشـين تـنصـاعي,ما كان له داعي,اللي محيرني انك في الزعل عادك      للشك ولهرجه الواشين تنصاعي,,,,
176,2385,ما كـان له داعـي,لا يْكـون شَيّ ٍ في بالك صاير مْرَادك      أخـاف قـاعِــد تـفـكـِّـر تـلـوي ذراعي,ما كان له داعي,لا يكون شي _ في بالك صاير مرادك      اخاف قاعد تفكر تلوي ذراعي,,,,
176,2386,ما كـان له داعـي,هَذي وَلا الحِلم سـولفها على رْقادك      وشـلون تـبغـي تسـوِّيْها وانـا وَاعـي,ما كان له داعي,هذي ولا الحلم سولفها علي رقادك      وشلون تبغي تسويها وانا واعي,,,,
176,2387,ما كـان له داعـي,لو دَمْعـتك سـولفـت لكـبود حـسَّـادك      كـان الرعـيِّـه تـقـيِّـم قـيْـمَـة الـراعي,ما كان له داعي,لو دمعتك سولفت لكبود حسادك      كان الرعيه تقيم قيمه الراعي,,,,
176,2388,ما كـان له داعـي,من ارْبَع شهور وانت مْطوِّل عْنادك      اسْمَع ترى صِدْق ما للي حَصَل داعي,ما كان له داعي,من اربع شهور وانت مطول عنادك      اسمع تري صدق ما للي حصل داعي,,,,
177,2389,ما يشـلّ الـراس,صارت الدنيا غريـبه وصـرت انا متولـّه      عـشـتها حـلـمٍ خـيالي والـغـريـب لـحـالي,ما يشل الراس,صارت الدنيا غريبه وصرت انا متوله      عشتها حلم خيالي والغريب لحالي,,,,
177,2390,ما يشـلّ الـراس,عـشتها إبكـل راحه واصبحت لي مْملـّه      عـشـتها في إبـتـسامـه وعـشـتها غـربالي,ما يشل الراس,عشتها ابكل راحه واصبحت لي ممله      عشتها في ابتسامه وعشتها غربالي,,,,
177,2391,ما يشـلّ الـراس,ذاك دربٍ إلحـبـيـبي قـلت ذاك اسهـل له      وهذا دربي لو طـويل اسهل لي وأسوى لي,ما يشل الراس,ذاك درب الحبيبي قلت ذاك اسهل له      وهذا دربي لو طويل اسهل لي واسوي لي,,,,
177,2392,ما يشـلّ الـراس,لو طـريقي في عـنا أودرب انا ما ادلـّه      أحـسن آضـيّع طـريـقي لـو بـربع الخالي,ما يشل الراس,لو طريقي في عنا اودرب انا ما ادله      احسن اضيع طريقي لو بربع الخالي,,,,
177,2393,ما يشـلّ الـراس,آنا ظاري ع الصعايب ، الصعب أوصل له      الصعـب سهـلٍ علـيـّه ، الصعـب يحلالي,ما يشل الراس,انا ظاري ع الصعايب ، الصعب اوصل له      الصعب سهل عليه ، الصعب يحلالي,,,,
177,2394,ما يشـلّ الـراس,الصعـب لو هو صـعـب والله انا لا آذلـّه      لا أذل عـيـنه لاجـلها في قـولي وأفــعالي,ما يشل الراس,الصعب لو هو صعب والله انا لا اذله      لا اذل عينه لاجلها في قولي وافعالي,,,,
177,2395,ما يشـلّ الـراس,ما يـشـل الـراس إلاّ لي يـحـطـه يْشَـلــّـه      وما يوطـّي راس دايـم في العلا أو عالي,ما يشل الراس,ما يشل الراس الا لي يحطه يشله      وما يوطي راس دايم في العلا او عالي,,,,
177,2396,ما يشـلّ الـراس,كان طـبعـه مختـلف أو كلمـته في محلـّه      هو رزيــن ولا حـكى يعـني تـقوم جبالي,ما يشل الراس,كان طبعه مختلف او كلمته في محله      هو رزين ولا حكي يعني تقوم جبالي,,,,
177,2397,ما يشـلّ الـراس,مـيـزتـه حـسـنه طبـيعي صار كلـّه كلـّه      هو على بعـضه حـلو من حـسـنه القـتالي,ما يشل الراس,ميزته حسنه طبيعي صار كله كله      هو علي بعضه حلو من حسنه القتالي,,,,
177,2398,ما يشـلّ الـراس,لكـن اللي إسـتـوى .. الطيـن زاده بـلـّه      ورحـت انا في درب ثـاني مالها أو مالي,ما يشل الراس,لكن اللي استوي .. الطين زاده بله      ورحت انا في درب ثاني مالها او مالي,,,,
177,2399,ما يشـلّ الـراس,باخـتـصـار آقـول هـذا خـلّ فـارق خلّه      خِـلٍّ يحلــّي حـياته بشـخـص ثـاني بْدالي,ما يشل الراس,باختصار اقول هذا خل فارق خله      خل يحلي حياته بشخص ثاني بدالي,,,,
177,2400,ما يشـلّ الـراس,وبصـراحه .. كل كلـمه قـلـتـها مـتولـّه      إلـ (دبي) وإلـ (دبي) وهي (دبي) ف بالي,ما يشل الراس,وبصراحه .. كل كلمه قلتها متوله      ال (دبي) وال (دبي) وهي (دبي) ف بالي,,,,
178,2401,مدخـل غـرامي,القلب شال الحب والحب شاله      مدخـل غـرامي والأحاسيس حوله,مدخل غرامي,القلب شال الحب والحب شاله      مدخل غرامي والاحاسيس حوله,,,,
178,2402,مدخـل غـرامي,وضاع الفكر مابين حاله وحاله      واسهل حلوله صارت اصعب حلوله,مدخل غرامي,وضاع الفكر مابين حاله وحاله      واسهل حلوله صارت اصعب حلوله,,,,
178,2403,مدخـل غـرامي,الحسن لي يفرض علينا سؤاله      كيـف الربيع امتـد لاربع فـصـوله,مدخل غرامي,الحسن لي يفرض علينا سءاله      كيف الربيع امتد لاربع فصوله,,,,
178,2404,مدخـل غـرامي,كيف ابتداه الحسن ثم انتهى له      يا لين حتى الحـسن منـّه خذوا له,مدخل غرامي,كيف ابتداه الحسن ثم انتهي له      يا لين حتي الحسن منه خذوا له,,,,
178,2405,مدخـل غـرامي,وانا اتخـيـّـل في خـيالي خـياله      فرصة عمر تحت إبتسامة طفوله,مدخل غرامي,وانا اتخيل في خيالي خياله      فرصه عمر تحت ابتسامه طفوله,,,,
